Date,high_NVDA,low_NVDA,open_NVDA,close_NVDA,volume_NVDA,adjclose_NVDA,high_SOXX,low_SOXX,open_SOXX,close_SOXX,volume_SOXX,adjclose_SOXX
2001-09-10,3.2729170322418213,3.091249942779541,3.2233328819274902,3.1566669940948486,187236000.0,2.8977792263031006,62.7400016784668,61.84000015258789,61.84000015258789,62.09000015258789,1300.0,52.35885620117188
2001-09-17,3.032500028610229,2.81833291053772,2.9600000381469727,2.8324999809265137,113859600.0,2.60019850730896,58.77999877929688,56.400001525878906,57.0,56.400001525878906,8200.0,47.56063461303711
2001-09-18,2.9083330631256104,2.5975000858306885,2.887500047683716,2.6616671085357666,89437200.0,2.443376064300537,56.720001220703125,55.5099983215332,56.25,56.720001220703125,400.0,47.83047103881836
2001-09-19,2.7074999809265137,2.255000114440918,2.6766669750213623,2.629167079925537,156190800.0,2.413541078567505,51.95000076293945,47.70000076293945,51.369998931884766,51.95000076293945,13400.0,43.80805587768555
2001-09-20,2.579166889190674,2.3333330154418945,2.488332986831665,2.4066669940948486,147069600.0,2.209289312362671,51.20000076293945,48.59999847412109,49.650001525878906,48.59999847412109,17000.0,40.98308944702149
2001-09-21,2.3566670417785645,2.1675000190734863,2.2208330631256104,2.247499942779541,122630400.0,2.063175678253174,48.29999923706055,45.400001525878906,45.400001525878906,46.25,3800.0,39.00139236450195
2001-09-24,2.5366671085357666,2.31833291053772,2.425832986831665,2.5,150750000.0,2.2949678897857666,50.84999847412109,49.0,49.0,50.84999847412109,9500.0,42.880462646484375
2001-09-25,2.615833044052124,2.3949999809265137,2.507499933242798,2.4024999141693115,94172400.0,2.205463171005249,51.70000076293945,49.5,51.70000076293945,49.5,4300.0,41.74205780029297
2001-09-26,2.441667079925537,2.291666984558105,2.433332920074463,2.31583309173584,43081200.0,2.125904560089112,50.70000076293945,48.0,50.70000076293945,48.09999847412109,3200.0,40.561466217041016
2001-09-27,2.3333330154418945,2.125833034515381,2.307499885559082,2.1875,90729600.0,2.008096933364868,46.650001525878906,44.88999938964844,46.0,46.650001525878906,1200.0,39.338714599609375
2001-09-28,2.4008328914642334,2.1541669368743896,2.25,2.2891669273376465,104487600.0,2.101425170898437,48.5,46.900001525878906,47.75,47.95000076293945,4800.0,40.43497085571289
2001-10-01,2.325000047683716,2.058332920074463,2.2874999046325684,2.095000028610229,97280400.0,1.9231828451156616,47.20000076293945,46.34999847412109,47.20000076293945,46.34999847412109,1700.0,39.08572769165039
2001-10-02,2.174999952316284,1.8883329629898071,2.0916669368743896,1.9900000095367432,112303200.0,1.826794505119324,47.25,45.5,47.25,45.5,4300.0,38.36893844604492
2001-10-03,2.507499933242798,1.9800000190734863,1.9800000190734863,2.381666898727417,179882400.0,2.1863396167755127,50.34999847412109,44.900001525878906,45.0,49.84999847412109,4300.0,42.03718566894531
2001-10-04,2.816667079925537,2.4216670989990234,2.5083329677581787,2.69083309173584,198057600.0,2.4701497554779053,53.93999862670898,49.900001525878906,51.0,52.75,7600.0,44.48268127441406
2001-10-05,2.807499885559082,2.549166917800904,2.650000095367432,2.7416670322418213,107821200.0,2.516815185546875,53.400001525878906,49.900001525878906,52.0,53.06999969482422,7900.0,44.75251770019531
2001-10-08,2.907500028610229,2.6333329677581787,2.6333329677581787,2.803333044052124,76590000.0,2.5734236240386963,55.70000076293945,51.900001525878906,52.0,55.20000076293945,16400.0,46.5486946105957
2001-10-09,2.8666670322418213,2.6016669273376465,2.810832977294922,2.6816670894622803,91755600.0,2.461735248565674,53.900001525878906,52.54999923706055,53.900001525878906,52.70000076293945,7400.0,44.44053268432617
2001-10-10,2.875,2.6166670322418213,2.634166955947876,2.854166984558105,96812400.0,2.6200878620147705,55.70000076293945,52.25,52.59999847412109,55.70000076293945,9400.0,46.9703254699707
2001-10-11,3.1716670989990234,2.990833044052124,3.006666898727417,3.163332939147949,91800000.0,2.9038991928100586,60.83000183105469,57.790000915527344,57.790000915527344,60.63999938964844,20700.0,51.13610458374024
2001-10-12,3.375,3.072499990463257,3.0833330154418945,3.3691670894622803,125310000.0,3.0928523540496826,60.04999923706055,57.79999923706055,59.20000076293945,59.59999847412109,8800.0,50.25910568237305
2001-10-15,3.4583330154418945,3.1791670322418213,3.2708330154418945,3.354166984558105,90856800.0,3.0790820121765137,59.150001525878906,57.959999084472656,59.150001525878906,58.34999847412109,2600.0,49.20500564575195
2001-10-16,3.718333005905152,3.280833005905152,3.3499999046325684,3.691667079925537,138385200.0,3.388902187347412,60.150001525878906,58.5,59.29999923706055,60.150001525878906,2200.0,50.72289657592773
2001-10-17,3.775000095367432,3.4583330154418945,3.7733330726623535,3.4749999046325684,169554000.0,3.1900055408477783,61.79999923706055,57.70000076293945,61.650001525878906,57.70000076293945,5000.0,48.65688705444336
2001-10-18,3.655833005905152,3.4666669368743896,3.4749999046325684,3.62166690826416,102086400.0,3.3246428966522217,56.650001525878906,54.900001525878906,56.25,55.59999847412109,4400.0,46.8859977722168
2001-10-19,3.75,3.525000095367432,3.569999933242798,3.696666955947876,105926400.0,3.3934929370880127,56.040000915527344,54.45000076293945,54.45000076293945,56.040000915527344,2300.0,47.25704574584961
2001-10-22,3.833333015441896,3.587500095367432,3.669167041778565,3.784167051315308,97082400.0,3.4738149642944336,58.79999923706055,55.54999923706055,55.54999923706055,58.79999923706055,7700.0,49.58447647094727
2001-10-23,3.9008328914642334,3.6333329677581774,3.8324999809265137,3.7174999713897705,95302800.0,3.412616491317749,60.2599983215332,58.40999984741211,59.400001525878906,58.54999923706055,1500.0,49.373661041259766
2001-10-24,3.890832901000977,3.608333110809326,3.650000095367432,3.881666898727417,121214400.0,3.563319683074951,60.88999938964844,59.91999816894531,60.20000076293945,60.38999938964844,5600.0,50.92527770996094
2001-10-25,4.178332805633545,3.733333110809326,3.7916669845581055,4.109167098999023,115239600.0,3.772162437438965,63.0,58.34999847412109,59.09999847412109,63.0,3400.0,53.12622833251953
2001-10-26,4.203332901000977,3.7916669845581055,4.080832958221436,3.81583309173584,109712400.0,3.502884864807129,63.54999923706055,62.400001525878906,63.400001525878906,63.2400016784668,7500.0,53.32859802246094
2001-10-29,3.895833015441896,3.501667022705078,3.829166889190674,3.50583291053772,100479600.0,3.218308448791504,61.25,59.75,61.25,59.75,2500.0,50.38559722900391
2001-10-30,3.661667108535767,3.362499952316284,3.441667079925537,3.5,115338000.0,3.2129547595977783,57.54999923706055,56.02999877929688,57.54999923706055,56.150001525878906,5600.0,47.34980773925781
2001-10-31,3.7291669845581055,3.5208330154418945,3.63083291053772,3.571666955947876,98929200.0,3.2787437438964844,60.13999938964844,58.220001220703125,58.310001373291016,58.220001220703125,2700.0,49.09537506103516
2001-11-01,3.905833005905152,3.5625,3.617500066757202,3.876667022705078,109377600.0,3.558729887008667,61.93999862670898,59.34999847412109,59.34999847412109,61.79999923706055,1204300.0,52.11431503295898
2001-11-02,3.978332996368408,3.7166669368743896,3.859167098999024,3.930833101272583,108724800.0,3.608453512191773,62.9900016784668,61.5099983215332,62.95000076293945,62.400001525878906,705100.0,52.62028121948242
2001-11-05,4.108333110809326,3.920000076293945,3.999166965484619,3.944999933242798,93345600.0,3.6214582920074463,64.88999938964844,64.30000305175781,64.6500015258789,64.88999938964844,700.0,54.72003936767578
2001-11-06,4.234167098999023,3.9166669845581055,3.9375,4.215833187103272,141537600.0,3.870079517364502,66.8499984741211,63.59999847412109,63.59999847412109,66.69999694824219,4500.0,56.2463493347168
2001-11-07,4.381667137145996,4.1591668128967285,4.183332920074463,4.219167232513428,141914400.0,3.873138904571533,67.91000366210938,66.05999755859375,66.18000030517578,67.18000030517578,48000.0,56.651100158691406
2001-11-08,4.328332901000977,4.020833015441895,4.271667003631592,4.145833015441895,191518800.0,3.805819988250733,69.5199966430664,65.30000305175781,68.0,65.36000061035156,209100.0,55.11636734008789
2001-11-09,4.436666965484619,4.249166965484619,4.329166889190674,4.433332920074463,227048400.0,4.069741725921631,66.5999984741211,65.26000213623047,66.0199966430664,65.88999938964844,69300.0,55.56330490112305
2001-11-12,4.665832996368408,4.281667232513428,4.4166669845581055,4.552499771118164,145863600.0,4.179134368896484,67.55000305175781,64.5,64.5999984741211,67.16999816894531,25600.0,56.642677307128906
2001-11-13,4.567500114440918,4.449999809265137,4.566667079925537,4.514999866485596,144651600.0,4.144711017608643,70.4000015258789,68.91999816894531,69.69999694824219,70.1500015258789,6300.0,59.15561676025391
2001-11-14,4.591667175292969,4.266666889190674,4.548333168029785,4.389166831970215,115022400.0,4.029199600219727,72.0,68.9000015258789,72.0,70.5,20300.0,59.45077133178711
2001-11-15,4.472499847412109,4.2841668128967285,4.33916711807251,4.412499904632568,87494400.0,4.050617218017578,70.75,69.1500015258789,70.1500015258789,69.80000305175781,66800.0,58.86049270629883
2001-11-16,4.4633331298828125,4.315000057220459,4.4166669845581055,4.374166965484619,49612800.0,4.015428066253662,70.4000015258789,69.0,70.25,69.55000305175781,8200.0,58.64966583251953
2001-11-19,4.458333015441895,4.0416669845581055,4.417500019073486,4.278333187103272,194305200.0,3.927454233169556,70.33000183105469,68.25,70.2699966430664,69.26000213623047,8100.0,58.40513229370117
2001-11-20,4.374166965484619,4.110833168029785,4.299167156219482,4.158332824707031,93788400.0,3.81729507446289,68.5,65.33000183105469,68.3499984741211,65.33000183105469,9700.0,55.09104919433594
2001-11-21,4.21416711807251,3.983333110809326,4.0883331298828125,4.105000019073486,72841200.0,3.76833748817444,66.1500015258789,64.54000091552734,65.05000305175781,66.1500015258789,14100.0,55.78253936767578
2001-11-23,4.1666669845581055,4.050000190734863,4.120832920074463,4.162499904632568,25401600.0,3.821120977401733,67.41000366210938,66.1500015258789,66.1500015258789,67.25,4400.0,56.71014022827149
2001-11-26,4.465833187103272,4.220832824707031,4.232500076293945,4.460000038146973,121578000.0,4.094223499298096,70.0,68.19999694824219,68.19999694824219,69.95999908447266,3100.0,58.99542999267578
2001-11-27,4.608333110809326,4.375,4.457499980926514,4.507500171661377,118399200.0,4.137826919555664,71.69000244140625,67.97000122070312,68.4000015258789,70.02999877929688,14500.0,59.054466247558594
2001-11-28,4.524167060852051,4.269999980926514,4.449999809265137,4.28000020980835,74084400.0,3.928985357284546,69.05000305175781,66.91000366210938,69.05000305175781,66.91000366210938,6200.0,56.42342376708984
2001-11-29,4.614167213439941,4.449999809265137,4.590833187103272,4.46750020980835,513547200.0,4.101106643676758,68.83999633789062,66.6500015258789,67.30000305175781,68.73999786376953,6400.0,57.966609954833984
2001-11-30,4.5858330726623535,4.400000095367432,4.465833187103272,4.553332805633545,103402800.0,4.179901599884033,68.12999725341797,67.0199966430664,67.9000015258789,67.83999633789062,16800.0,57.20767974853516
2001-12-03,4.513332843780518,4.404167175292969,4.457499980926514,4.484167098999023,85149600.0,4.116408348083496,67.93000030517578,66.6500015258789,67.0999984741211,66.94999694824219,3500.0,56.457157135009766
2001-12-04,4.849999904632568,4.506667137145996,4.506667137145996,4.84499979019165,138464400.0,4.4476470947265625,70.25,68.05000305175781,68.05000305175781,70.25,4800.0,59.239967346191406
2001-12-05,5.245832920074463,4.879167079925537,4.883333206176758,5.235833168029785,170703600.0,4.806427001953125,76.4000015258789,72.25,72.25,75.8499984741211,11000.0,63.9622917175293
2001-12-06,5.208333015441895,5.022500038146973,5.195000171661377,5.153333187103272,113894400.0,4.730693340301514,76.30999755859375,74.55999755859375,75.3499984741211,75.3499984741211,9500.0,63.54066467285156
2001-12-07,5.161666870117188,4.906667232513428,5.114999771118164,4.995832920074463,80703600.0,4.586111068725586,74.80000305175781,72.0,74.80000305175781,72.6500015258789,6400.0,61.26383590698242
2001-12-10,5.159999847412109,4.929166793823242,4.970832824707031,5.045833110809326,69586800.0,4.632010459899902,72.4000015258789,70.97000122070312,72.4000015258789,71.0999984741211,44000.0,59.95671844482422
2001-12-11,5.345832824707031,5.083333015441895,5.134167194366455,5.226666927337647,79225200.0,4.798013687133789,73.30000305175781,71.80999755859375,72.4000015258789,71.86000061035156,10200.0,60.5976448059082
2001-12-12,5.391666889190674,5.164999961853027,5.266666889190674,5.389166831970215,100462800.0,4.947184085845947,72.93000030517578,71.25,72.6500015258789,71.6500015258789,1600.0,60.42055130004883
2001-12-13,5.350832939147949,5.2133331298828125,5.283332824707031,5.234167098999023,88140000.0,4.804897308349609,70.75,68.26000213623047,70.75,68.26000213623047,12200.0,57.56184005737305
2001-12-14,5.495832920074463,5.209167003631592,5.233333110809326,5.46999979019165,75468000.0,5.021389007568359,70.16000366210938,68.25,68.75,69.66000366210938,25300.0,58.742431640625
2001-12-17,5.745832920074463,5.428332805633545,5.428332805633545,5.6666669845581055,108096000.0,5.201925277709961,71.55000305175781,70.48999786376953,70.62999725341797,71.19999694824219,10500.0,60.04107666015625
2001-12-18,5.620832920074463,5.474166870117188,5.542500019073486,5.520833015441895,88696800.0,5.068053245544434,71.88999938964844,71.1500015258789,71.88999938964844,71.75,15000.0,60.504878997802734
2001-12-19,5.540832996368408,5.349166870117188,5.429999828338623,5.369999885559082,85465200.0,4.929589748382568,69.91999816894531,68.05000305175781,69.0,68.05000305175781,173200.0,57.38475799560547
2001-12-20,5.489167213439941,5.139166831970215,5.391666889190674,5.158332824707031,95122800.0,4.735281944274902,67.30000305175781,64.58000183105469,67.0,64.61000061035156,20800.0,54.48390579223633
2001-12-21,5.4166669845581055,5.210000038146973,5.270833015441895,5.381667137145996,72397200.0,4.940300464630127,66.23999786376953,65.5999984741211,66.0,66.23999786376953,8300.0,55.85844802856445
2001-12-24,5.543333053588867,5.376667022705078,5.379167079925537,5.515832901000977,26530800.0,5.063464164733887,66.0999984741211,65.75,66.0999984741211,65.75,1500.0,55.44523239135742
2001-12-26,5.744999885559082,5.542500019073486,5.543333053588867,5.6508331298828125,64215600.0,5.1873931884765625,67.62000274658203,66.12000274658203,67.08999633789062,66.55000305175781,11400.0,56.11984252929688
2001-12-27,5.807499885559082,5.691667079925537,5.699999809265137,5.781667232513428,73015200.0,5.307496070861816,67.7300033569336,67.01000213623047,67.01000213623047,67.58000183105469,34600.0,56.98841857910156
2001-12-28,5.8541669845581055,5.586667060852051,5.81583309173584,5.642499923706055,75768000.0,5.179741859436035,68.87999725341797,67.69999694824219,68.4000015258789,68.1500015258789,44100.0,57.46909332275391
2001-12-31,5.716667175292969,5.5625,5.68416690826416,5.574999809265137,73758000.0,5.117777824401856,68.19999694824219,66.30000305175781,68.19999694824219,66.5,7700.0,56.07767105102539
2002-01-02,5.704166889190674,5.458333015441895,5.599166870117188,5.608333110809326,129890400.0,5.148376941680908,69.19999694824219,67.4000015258789,67.9000015258789,69.19999694824219,69300.0,58.354522705078125
2002-01-03,6.0,5.616666793823242,5.619999885559082,5.975832939147949,141475200.0,5.485738277435303,74.72000122070312,70.5,70.5,74.5,83900.0,62.82389068603516
2002-01-04,6.054999828338623,5.699999809265137,6.054999828338623,5.801667213439941,93628800.0,5.325854778289795,75.98999786376953,72.9000015258789,75.9000015258789,74.23999786376953,37200.0,62.604610443115234
2002-01-07,5.833333015441895,5.567500114440918,5.824999809265137,5.645833015441895,97306800.0,5.182802200317383,75.0,72.4000015258789,75.0,72.61000061035156,8300.0,61.230106353759766
2002-01-08,5.84833288192749,5.614999771118164,5.634167194366455,5.712500095367432,77436000.0,5.244001388549805,73.98999786376953,71.94999694824219,72.45999908447266,72.80000305175781,26500.0,61.39033126831055
2002-01-09,5.895833015441895,5.554166793823242,5.7916669845581055,5.634167194366455,114118800.0,5.172091960906982,75.11000061035156,72.4000015258789,74.0,72.4000015258789,6400.0,61.05299377441406
2002-01-10,5.680832862854004,5.449999809265137,5.6041669845581055,5.499166965484619,99250800.0,5.048164367675781,72.45999908447266,71.47000122070312,72.11000061035156,71.58000183105469,10900.0,60.36151123046875
2002-01-11,5.537499904632568,5.234167098999023,5.53583288192749,5.255833148956299,138085200.0,4.824787139892578,72.80000305175781,71.0,72.80000305175781,71.19999694824219,14600.0,60.04107666015625
2002-01-14,5.280832767486572,4.980000019073486,5.244166851043701,4.980000019073486,136956000.0,4.571574687957764,71.02999877929688,69.76000213623047,71.0,69.80999755859375,17400.0,58.868919372558594
2002-01-15,5.448332786560059,5.181666851043701,5.1875,5.445000171661377,183880800.0,4.998439311981201,70.6500015258789,69.01000213623047,70.6500015258789,70.0,255100.0,59.029144287109375
2002-01-16,5.405832767486572,5.212500095367432,5.370832920074463,5.232500076293945,111538800.0,4.803367137908936,68.47000122070312,67.04000091552734,67.94999694824219,67.04000091552734,531600.0,56.53306579589844
2002-01-17,5.4166669845581055,5.210000038146973,5.405832767486572,5.415832996368408,112154400.0,4.971665382385254,68.75,66.94999694824219,68.0999984741211,68.6500015258789,8400.0,57.89073181152344
2002-01-18,5.3541669845581055,5.208333015441895,5.211667060852051,5.316667079925537,80367600.0,4.880630016326904,67.68000030517578,66.5,66.5,66.9000015258789,6000.0,56.415000915527344
2002-01-22,5.380833148956299,5.123332977294922,5.366666793823242,5.183332920074463,108502800.0,4.758232593536377,67.30000305175781,63.900001525878906,67.30000305175781,63.900001525878906,5500.0,53.88516998291016
2002-01-23,5.318333148956299,5.126667022705078,5.230000019073486,5.280832767486572,88916400.0,4.847734928131104,66.16000366210938,64.0999984741211,65.25,65.80000305175781,11500.0,55.48738861083984
2002-01-24,5.525000095367432,5.220832824707031,5.333333015441895,5.46999979019165,113768400.0,5.021389007568359,67.72000122070312,66.4000015258789,66.4000015258789,66.81999969482422,9300.0,56.34753036499024
2002-01-25,5.591667175292969,5.324999809265137,5.391666889190674,5.455832958221436,81775200.0,5.008384704589844,68.0,66.5,66.7699966430664,67.47000122070312,1500.0,56.89566421508789
2002-01-28,5.6666669845581055,5.507500171661377,5.5625,5.665832996368408,92428800.0,5.201162815093994,68.9000015258789,67.62000274658203,68.4000015258789,68.66000366210938,3100.0,57.89916610717773
2002-01-29,5.695833206176758,5.300000190734863,5.679166793823242,5.388332843780518,138193200.0,4.9464192390441895,69.75,66.87999725341797,69.75,67.08000183105469,9100.0,56.5667724609375
2002-01-30,5.457499980926514,5.287499904632568,5.4166669845581055,5.453332901000977,121845600.0,5.00609016418457,68.80000305175781,66.69999694824219,66.69999694824219,68.80000305175781,5600.0,58.01720428466797
2002-01-31,5.566667079925537,5.295833110809326,5.524167060852051,5.478332996368408,97398000.0,5.029037952423096,70.0,68.43000030517578,70.0,69.33999633789062,4200.0,58.47257232666016
2002-02-01,5.527500152587891,5.3125,5.469167232513428,5.344167232513428,68827200.0,4.905876636505127,68.94999694824219,68.6500015258789,68.94999694824219,68.6500015258789,2400.0,57.89073181152344
2002-02-04,5.462500095367432,5.084167003631592,5.332499980926514,5.09250020980835,110486400.0,4.674849987030029,68.75,66.9000015258789,68.75,67.37000274658203,4800.0,56.811336517333984
2002-02-05,5.102499961853027,4.844167232513428,5.058332920074463,5.042500019073486,147462000.0,4.628950119018555,67.73999786376953,66.4000015258789,67.0,66.4000015258789,900.0,55.99335861206055
2002-02-06,5.257500171661377,5.074999809265137,5.175833225250244,5.168333053588867,124252800.0,4.744462966918945,67.0,65.8499984741211,67.0,66.19999694824219,143300.0,55.82469177246094
2002-02-07,5.175000190734863,4.976666927337647,5.175000190734863,5.000833034515381,96447600.0,4.590700626373291,66.30000305175781,64.05000305175781,65.3499984741211,64.05000305175781,3800.0,54.01166915893555
2002-02-08,5.0625,4.619166851043701,5.0341668128967285,4.809999942779541,187129200.0,4.415517330169678,65.48999786376953,63.619998931884766,64.5999984741211,65.44999694824219,20700.0,55.19224166870117
2002-02-11,5.083333015441895,4.784999847412109,4.802499771118164,5.075832843780518,124922400.0,4.659548282623291,67.9800033569336,66.1500015258789,66.1500015258789,67.9800033569336,69000.0,57.32573318481445
2002-02-12,5.279167175292969,4.941667079925537,4.999166965484619,5.183332920074463,121650000.0,4.758232593536377,68.7699966430664,66.77999877929688,67.4000015258789,67.5999984741211,4900.0,57.00531005859375
2002-02-13,5.3383331298828125,5.066667079925537,5.25,5.116666793823242,123043200.0,4.697033882141113,69.1500015258789,68.91000366210938,68.9800033569336,69.0999984741211,3300.0,58.27019500732422
