Date,close_NVDA,open_SOXX,open_BTC,close_NVDA1,high_SOXX1,low_SOXX1,open_SOXX1,close_SOXX1,volume_SOXX1,adjclose_SOXX1,high_BTC1,low_BTC1,open_BTC1,close_BTC1,volume_BTC1,adjclose_BTC1,close_NVDA2,high_SOXX2,low_SOXX2,open_SOXX2,close_SOXX2,volume_SOXX2,adjclose_SOXX2,high_BTC2,low_BTC2,open_BTC2,close_BTC2,volume_BTC2,adjclose_BTC2,close_NVDA3,high_SOXX3,low_SOXX3,open_SOXX3,close_SOXX3,volume_SOXX3,adjclose_SOXX3,high_BTC3,low_BTC3,open_BTC3,close_BTC3,volume_BTC3,adjclose_BTC3,close_NVDA4,high_SOXX4,low_SOXX4,open_SOXX4,close_SOXX4,volume_SOXX4,adjclose_SOXX4,high_BTC4,low_BTC4,open_BTC4,close_BTC4,volume_BTC4,adjclose_BTC4
2014-10-08,4.547500133514404,84.70999908447266,383.9880066,4.557499885559082,85.30999755859375,84.29000091552734,84.91999816894531,84.73999786376953,163200.0,76.8171157836914,377.6950073,357.8590088,375.1809998,359.5119934,30901200.0,359.5119934,4.53000020980835,85.04000091552734,83.44999694824219,84.88999938964844,84.0,143300.0,76.14632415771484,345.1340027,302.5599976,320.3890076,330.07901,79011800.0,330.07901,4.482500076293945,83.9000015258789,82.4000015258789,83.72000122070312,82.4000015258789,420200.0,74.69590759277344,339.2470093,320.4819946,330.5840149,336.1870117,49199900.0,336.1870117,4.565000057220459,84.44000244140625,81.72000122070312,82.58000183105469,84.26000213623047,146400.0,76.38200378417969,354.3640137,327.1879883,336.1159973,352.9400024,54736300.0,352.9400024
2014-10-09,4.557499885559082,84.91999816894531,375.1809998,4.53000020980835,85.04000091552734,83.44999694824219,84.88999938964844,84.0,143300.0,76.14632415771484,345.1340027,302.5599976,320.3890076,330.07901,79011800.0,330.07901,4.482500076293945,83.9000015258789,82.4000015258789,83.72000122070312,82.4000015258789,420200.0,74.69590759277344,339.2470093,320.4819946,330.5840149,336.1870117,49199900.0,336.1870117,4.565000057220459,84.44000244140625,81.72000122070312,82.58000183105469,84.26000213623047,146400.0,76.38200378417969,354.3640137,327.1879883,336.1159973,352.9400024,54736300.0,352.9400024,4.477499961853027,84.0999984741211,81.93000030517578,84.08999633789062,81.9800033569336,435700.0,74.31517791748047,382.7260132,347.6870117,352.7479858,365.026001,83641104.0,365.026001
2014-10-10,4.53000020980835,84.88999938964844,320.3890076,4.482500076293945,83.9000015258789,82.4000015258789,83.72000122070312,82.4000015258789,420200.0,74.69590759277344,339.2470093,320.4819946,330.5840149,336.1870117,49199900.0,336.1870117,4.565000057220459,84.44000244140625,81.72000122070312,82.58000183105469,84.26000213623047,146400.0,76.38200378417969,354.3640137,327.1879883,336.1159973,352.9400024,54736300.0,352.9400024,4.477499961853027,84.0999984741211,81.93000030517578,84.08999633789062,81.9800033569336,435700.0,74.31517791748047,382.7260132,347.6870117,352.7479858,365.026001,83641104.0,365.026001,4.212500095367432,79.72000122070312,75.63999938964844,79.69999694824219,76.33000183105469,1317100.0,69.19341278076172,375.0669861,352.9630127,364.6870117,361.5620117,43665700.0,361.5620117
2014-10-13,4.482500076293945,83.72000122070312,330.5840149,4.565000057220459,84.44000244140625,81.72000122070312,82.58000183105469,84.26000213623047,146400.0,76.38200378417969,354.3640137,327.1879883,336.1159973,352.9400024,54736300.0,352.9400024,4.477499961853027,84.0999984741211,81.93000030517578,84.08999633789062,81.9800033569336,435700.0,74.31517791748047,382.7260132,347.6870117,352.7479858,365.026001,83641104.0,365.026001,4.212500095367432,79.72000122070312,75.63999938964844,79.69999694824219,76.33000183105469,1317100.0,69.19341278076172,375.0669861,352.9630127,364.6870117,361.5620117,43665700.0,361.5620117,4.197500228881836,77.31999969482422,74.66000366210938,76.37000274658203,74.70999908447266,1475000.0,67.7248764038086,397.2260132,368.8970032,377.92099,390.4140015,35221400.0,390.4140015
2014-10-14,4.565000057220459,82.58000183105469,336.1159973,4.477499961853027,84.0999984741211,81.93000030517578,84.08999633789062,81.9800033569336,435700.0,74.31517791748047,382.7260132,347.6870117,352.7479858,365.026001,83641104.0,365.026001,4.212500095367432,79.72000122070312,75.63999938964844,79.69999694824219,76.33000183105469,1317100.0,69.19341278076172,375.0669861,352.9630127,364.6870117,361.5620117,43665700.0,361.5620117,4.197500228881836,77.31999969482422,74.66000366210938,76.37000274658203,74.70999908447266,1475000.0,67.7248764038086,397.2260132,368.8970032,377.92099,390.4140015,35221400.0,390.4140015,4.295000076293945,77.5,75.43000030517578,76.05000305175781,76.05999755859375,1010400.0,68.94866180419922,411.697998,391.3240051,391.6919861,400.8699951,38491500.0,400.8699951
2014-10-15,4.477499961853027,84.08999633789062,352.7479858,4.212500095367432,79.72000122070312,75.63999938964844,79.69999694824219,76.33000183105469,1317100.0,69.19341278076172,375.0669861,352.9630127,364.6870117,361.5620117,43665700.0,361.5620117,4.197500228881836,77.31999969482422,74.66000366210938,76.37000274658203,74.70999908447266,1475000.0,67.7248764038086,397.2260132,368.8970032,377.92099,390.4140015,35221400.0,390.4140015,4.295000076293945,77.5,75.43000030517578,76.05000305175781,76.05999755859375,1010400.0,68.94866180419922,411.697998,391.3240051,391.6919861,400.8699951,38491500.0,400.8699951,4.360000133514404,77.0,74.16000366210938,74.5999984741211,76.41999816894531,661600.0,69.27499389648438,402.2269897,388.7659912,400.9549866,394.7730103,25267100.0,394.7730103
2014-10-16,4.212500095367432,79.69999694824219,364.6870117,4.197500228881836,77.31999969482422,74.66000366210938,76.37000274658203,74.70999908447266,1475000.0,67.7248764038086,397.2260132,368.8970032,377.92099,390.4140015,35221400.0,390.4140015,4.295000076293945,77.5,75.43000030517578,76.05000305175781,76.05999755859375,1010400.0,68.94866180419922,411.697998,391.3240051,391.6919861,400.8699951,38491500.0,400.8699951,4.360000133514404,77.0,74.16000366210938,74.5999984741211,76.41999816894531,661600.0,69.27499389648438,402.2269897,388.7659912,400.9549866,394.7730103,25267100.0,394.7730103,4.362500190734863,78.12999725341797,75.3499984741211,75.37000274658203,77.5999984741211,330100.0,70.3447036743164,398.8070068,373.0700073,394.5180054,382.5559998,26990000.0,382.5559998
2014-10-17,4.197500228881836,76.37000274658203,377.92099,4.295000076293945,77.5,75.43000030517578,76.05000305175781,76.05999755859375,1010400.0,68.94866180419922,411.697998,391.3240051,391.6919861,400.8699951,38491500.0,400.8699951,4.360000133514404,77.0,74.16000366210938,74.5999984741211,76.41999816894531,661600.0,69.27499389648438,402.2269897,388.7659912,400.9549866,394.7730103,25267100.0,394.7730103,4.362500190734863,78.12999725341797,75.3499984741211,75.37000274658203,77.5999984741211,330100.0,70.3447036743164,398.8070068,373.0700073,394.5180054,382.5559998,26990000.0,382.5559998,4.355000019073486,79.5,78.05000305175781,78.98999786376953,78.16999816894531,521000.0,70.86138916015625,385.4779968,375.3890076,382.756012,383.7579956,13600700.0,383.7579956
2014-10-20,4.295000076293945,76.05000305175781,391.6919861,4.360000133514404,77.0,74.16000366210938,74.5999984741211,76.41999816894531,661600.0,69.27499389648438,402.2269897,388.7659912,400.9549866,394.7730103,25267100.0,394.7730103,4.362500190734863,78.12999725341797,75.3499984741211,75.37000274658203,77.5999984741211,330100.0,70.3447036743164,398.8070068,373.0700073,394.5180054,382.5559998,26990000.0,382.5559998,4.355000019073486,79.5,78.05000305175781,78.98999786376953,78.16999816894531,521000.0,70.86138916015625,385.4779968,375.3890076,382.756012,383.7579956,13600700.0,383.7579956,4.392499923706055,79.48999786376953,77.6500015258789,78.19999694824219,79.41000366210938,197300.0,71.98546600341797,390.0840149,378.2520142,389.2309875,382.8450012,16419000.0,382.8450012
2014-10-21,4.360000133514404,74.5999984741211,400.9549866,4.362500190734863,78.12999725341797,75.3499984741211,75.37000274658203,77.5999984741211,330100.0,70.3447036743164,398.8070068,373.0700073,394.5180054,382.5559998,26990000.0,382.5559998,4.355000019073486,79.5,78.05000305175781,78.98999786376953,78.16999816894531,521000.0,70.86138916015625,385.4779968,375.3890076,382.756012,383.7579956,13600700.0,383.7579956,4.392499923706055,79.48999786376953,77.6500015258789,78.19999694824219,79.41000366210938,197300.0,71.98546600341797,390.0840149,378.2520142,389.2309875,382.8450012,16419000.0,382.8450012,4.579999923706055,82.37999725341797,80.29000091552734,80.3499984741211,82.33999633789062,362200.0,74.64151000976562,392.6459961,380.8340149,382.42099,386.4750061,14188900.0,386.4750061
2014-10-22,4.362500190734863,75.37000274658203,394.5180054,4.355000019073486,79.5,78.05000305175781,78.98999786376953,78.16999816894531,521000.0,70.86138916015625,385.4779968,375.3890076,382.756012,383.7579956,13600700.0,383.7579956,4.392499923706055,79.48999786376953,77.6500015258789,78.19999694824219,79.41000366210938,197300.0,71.98546600341797,390.0840149,378.2520142,389.2309875,382.8450012,16419000.0,382.8450012,4.579999923706055,82.37999725341797,80.29000091552734,80.3499984741211,82.33999633789062,362200.0,74.64151000976562,392.6459961,380.8340149,382.42099,386.4750061,14188900.0,386.4750061,4.472499847412109,83.08000183105469,81.12000274658203,82.97000122070312,81.16000366210938,669500.0,73.5718002319336,388.5759888,382.2489929,386.1180115,383.1579895,11641300.0,383.1579895
2014-10-23,4.355000019073486,78.98999786376953,382.756012,4.392499923706055,79.48999786376953,77.6500015258789,78.19999694824219,79.41000366210938,197300.0,71.98546600341797,390.0840149,378.2520142,389.2309875,382.8450012,16419000.0,382.8450012,4.579999923706055,82.37999725341797,80.29000091552734,80.3499984741211,82.33999633789062,362200.0,74.64151000976562,392.6459961,380.8340149,382.42099,386.4750061,14188900.0,386.4750061,4.472499847412109,83.08000183105469,81.12000274658203,82.97000122070312,81.16000366210938,669500.0,73.5718002319336,388.5759888,382.2489929,386.1180115,383.1579895,11641300.0,383.1579895,4.572500228881836,82.7699966430664,81.9800033569336,82.2300033569336,82.33000183105469,236500.0,74.63245391845703,385.0480042,356.446991,382.9620056,358.4169922,26456900.0,358.4169922
2014-10-24,4.392499923706055,78.19999694824219,389.2309875,4.579999923706055,82.37999725341797,80.29000091552734,80.3499984741211,82.33999633789062,362200.0,74.64151000976562,392.6459961,380.8340149,382.42099,386.4750061,14188900.0,386.4750061,4.472499847412109,83.08000183105469,81.12000274658203,82.97000122070312,81.16000366210938,669500.0,73.5718002319336,388.5759888,382.2489929,386.1180115,383.1579895,11641300.0,383.1579895,4.572500228881836,82.7699966430664,81.9800033569336,82.2300033569336,82.33000183105469,236500.0,74.63245391845703,385.0480042,356.446991,382.9620056,358.4169922,26456900.0,358.4169922,4.619999885559082,83.36000061035156,82.29000091552734,82.3499984741211,83.1500015258789,208300.0,75.37580871582031,364.3450012,353.3049927,358.5910034,358.3450012,15585700.0,358.3450012
2014-10-27,4.579999923706055,80.3499984741211,382.42099,4.472499847412109,83.08000183105469,81.12000274658203,82.97000122070312,81.16000366210938,669500.0,73.5718002319336,388.5759888,382.2489929,386.1180115,383.1579895,11641300.0,383.1579895,4.572500228881836,82.7699966430664,81.9800033569336,82.2300033569336,82.33000183105469,236500.0,74.63245391845703,385.0480042,356.446991,382.9620056,358.4169922,26456900.0,358.4169922,4.619999885559082,83.36000061035156,82.29000091552734,82.3499984741211,83.1500015258789,208300.0,75.37580871582031,364.3450012,353.3049927,358.5910034,358.3450012,15585700.0,358.3450012,4.622499942779541,83.66999816894531,82.45999908447266,83.08999633789062,83.54000091552734,450800.0,75.72930908203125,358.6319885,349.8089905,354.7770081,352.9890137,13033000.0,352.9890137
2014-10-28,4.472499847412109,82.97000122070312,386.1180115,4.572500228881836,82.7699966430664,81.9800033569336,82.2300033569336,82.33000183105469,236500.0,74.63245391845703,385.0480042,356.446991,382.9620056,358.4169922,26456900.0,358.4169922,4.619999885559082,83.36000061035156,82.29000091552734,82.3499984741211,83.1500015258789,208300.0,75.37580871582031,364.3450012,353.3049927,358.5910034,358.3450012,15585700.0,358.3450012,4.622499942779541,83.66999816894531,82.45999908447266,83.08999633789062,83.54000091552734,450800.0,75.72930908203125,358.6319885,349.8089905,354.7770081,352.9890137,13033000.0,352.9890137,4.732500076293945,84.76000213623047,83.69999694824219,83.9800033569336,84.7300033569336,430300.0,76.80805206298828,359.9840088,352.6789856,353.2149963,357.6180115,7845880.0,357.6180115
2014-10-29,4.572500228881836,82.2300033569336,382.9620056,4.619999885559082,83.36000061035156,82.29000091552734,82.3499984741211,83.1500015258789,208300.0,75.37580871582031,364.3450012,353.3049927,358.5910034,358.3450012,15585700.0,358.3450012,4.622499942779541,83.66999816894531,82.45999908447266,83.08999633789062,83.54000091552734,450800.0,75.72930908203125,358.6319885,349.8089905,354.7770081,352.9890137,13033000.0,352.9890137,4.732500076293945,84.76000213623047,83.69999694824219,83.9800033569336,84.7300033569336,430300.0,76.80805206298828,359.9840088,352.6789856,353.2149963,357.6180115,7845880.0,357.6180115,4.702499866485596,85.12000274658203,83.93000030517578,84.58999633789062,84.9000015258789,621400.0,76.962158203125,357.8330078,335.3429871,357.0889893,335.5910034,18192700.0,335.5910034
2014-10-30,4.619999885559082,82.3499984741211,358.5910034,4.622499942779541,83.66999816894531,82.45999908447266,83.08999633789062,83.54000091552734,450800.0,75.72930908203125,358.6319885,349.8089905,354.7770081,352.9890137,13033000.0,352.9890137,4.732500076293945,84.76000213623047,83.69999694824219,83.9800033569336,84.7300033569336,430300.0,76.80805206298828,359.9840088,352.6789856,353.2149963,357.6180115,7845880.0,357.6180115,4.702499866485596,85.12000274658203,83.93000030517578,84.58999633789062,84.9000015258789,621400.0,76.962158203125,357.8330078,335.3429871,357.0889893,335.5910034,18192700.0,335.5910034,4.672500133514404,84.58999633789062,82.81999969482422,84.5,83.87000274658203,381700.0,76.02845764160156,350.9129944,335.071991,335.7090149,345.3049927,30177900.0,345.3049927
2014-10-31,4.622499942779541,83.08999633789062,354.7770081,4.732500076293945,84.76000213623047,83.69999694824219,83.9800033569336,84.7300033569336,430300.0,76.80805206298828,359.9840088,352.6789856,353.2149963,357.6180115,7845880.0,357.6180115,4.702499866485596,85.12000274658203,83.93000030517578,84.58999633789062,84.9000015258789,621400.0,76.962158203125,357.8330078,335.3429871,357.0889893,335.5910034,18192700.0,335.5910034,4.672500133514404,84.58999633789062,82.81999969482422,84.5,83.87000274658203,381700.0,76.02845764160156,350.9129944,335.071991,335.7090149,345.3049927,30177900.0,345.3049927,4.885000228881836,87.56999969482422,86.19999694824219,86.19999694824219,87.1500015258789,747100.0,79.0018081665039,348.0450134,337.1419983,345.0090027,338.3210144,12545400.0,338.3210144
2014-11-03,4.732500076293945,83.9800033569336,353.2149963,4.702499866485596,85.12000274658203,83.93000030517578,84.58999633789062,84.9000015258789,621400.0,76.962158203125,357.8330078,335.3429871,357.0889893,335.5910034,18192700.0,335.5910034,4.672500133514404,84.58999633789062,82.81999969482422,84.5,83.87000274658203,381700.0,76.02845764160156,350.9129944,335.071991,335.7090149,345.3049927,30177900.0,345.3049927,4.885000228881836,87.56999969482422,86.19999694824219,86.19999694824219,87.1500015258789,747100.0,79.0018081665039,348.0450134,337.1419983,345.0090027,338.3210144,12545400.0,338.3210144,4.96750020980835,88.22000122070312,87.1500015258789,87.27999877929688,87.75,556500.0,79.54568481445312,334.0020142,325.4809875,325.5690002,327.5539856,12948500.0,327.5539856
2014-11-04,4.702499866485596,84.58999633789062,357.0889893,4.672500133514404,84.58999633789062,82.81999969482422,84.5,83.87000274658203,381700.0,76.02845764160156,350.9129944,335.071991,335.7090149,345.3049927,30177900.0,345.3049927,4.885000228881836,87.56999969482422,86.19999694824219,86.19999694824219,87.1500015258789,747100.0,79.0018081665039,348.0450134,337.1419983,345.0090027,338.3210144,12545400.0,338.3210144,4.96750020980835,88.22000122070312,87.1500015258789,87.27999877929688,87.75,556500.0,79.54568481445312,334.0020142,325.4809875,325.5690002,327.5539856,12948500.0,327.5539856,5.03249979019165,87.94999694824219,86.77999877929688,87.41999816894531,87.43000030517578,179900.0,79.25559997558594,331.7669983,325.0769958,327.1610107,330.4920044,15655500.0,330.4920044
2014-11-05,4.672500133514404,84.5,335.7090149,4.885000228881836,87.56999969482422,86.19999694824219,86.19999694824219,87.1500015258789,747100.0,79.0018081665039,348.0450134,337.1419983,345.0090027,338.3210144,12545400.0,338.3210144,4.96750020980835,88.22000122070312,87.1500015258789,87.27999877929688,87.75,556500.0,79.54568481445312,334.0020142,325.4809875,325.5690002,327.5539856,12948500.0,327.5539856,5.03249979019165,87.94999694824219,86.77999877929688,87.41999816894531,87.43000030517578,179900.0,79.25559997558594,331.7669983,325.0769958,327.1610107,330.4920044,15655500.0,330.4920044,5.03249979019165,88.41999816894531,87.33000183105469,88.08999633789062,88.30999755859375,254300.0,80.05333709716797,343.368988,330.6830139,330.6830139,339.4859924,19817200.0,339.4859924
2014-11-06,4.885000228881836,86.19999694824219,345.0090027,4.96750020980835,88.22000122070312,87.1500015258789,87.27999877929688,87.75,556500.0,79.54568481445312,334.0020142,325.4809875,325.5690002,327.5539856,12948500.0,327.5539856,5.03249979019165,87.94999694824219,86.77999877929688,87.41999816894531,87.43000030517578,179900.0,79.25559997558594,331.7669983,325.0769958,327.1610107,330.4920044,15655500.0,330.4920044,5.03249979019165,88.41999816894531,87.33000183105469,88.08999633789062,88.30999755859375,254300.0,80.05333709716797,343.368988,330.6830139,330.6830139,339.4859924,19817200.0,339.4859924,5.054999828338623,88.0999984741211,87.0,87.79000091552734,87.55000305175781,326000.0,79.36439514160156,352.9660034,338.4240112,339.4580078,349.2900085,18797000.0,349.2900085
2014-11-07,4.96750020980835,87.27999877929688,325.5690002,5.03249979019165,87.94999694824219,86.77999877929688,87.41999816894531,87.43000030517578,179900.0,79.25559997558594,331.7669983,325.0769958,327.1610107,330.4920044,15655500.0,330.4920044,5.03249979019165,88.41999816894531,87.33000183105469,88.08999633789062,88.30999755859375,254300.0,80.05333709716797,343.368988,330.6830139,330.6830139,339.4859924,19817200.0,339.4859924,5.054999828338623,88.0999984741211,87.0,87.79000091552734,87.55000305175781,326000.0,79.36439514160156,352.9660034,338.4240112,339.4580078,349.2900085,18797000.0,349.2900085,4.947500228881836,87.7300033569336,86.05999755859375,87.44999694824219,86.76000213623047,148400.0,78.64826202392578,352.7319946,341.776001,349.8179932,342.4150085,16834200.0,342.4150085
2014-11-10,5.03249979019165,87.41999816894531,327.1610107,5.03249979019165,88.41999816894531,87.33000183105469,88.08999633789062,88.30999755859375,254300.0,80.05333709716797,343.368988,330.6830139,330.6830139,339.4859924,19817200.0,339.4859924,5.054999828338623,88.0999984741211,87.0,87.79000091552734,87.55000305175781,326000.0,79.36439514160156,352.9660034,338.4240112,339.4580078,349.2900085,18797000.0,349.2900085,4.947500228881836,87.7300033569336,86.05999755859375,87.44999694824219,86.76000213623047,148400.0,78.64826202392578,352.7319946,341.776001,349.8179932,342.4150085,16834200.0,342.4150085,5.005000114440918,87.54000091552734,86.62999725341797,87.0,87.4000015258789,108700.0,79.2284164428711,374.8160095,357.5610046,362.2650146,366.9240112,30450100.0,366.9240112
